,G1,G2,G3,SP2_1,SP2_2,SP2_3,R1,R2,R3,SP1_1,SP1_2,SP1_3,NC,Time
58,29651.306616175385,30225.42644475217,29129.809839015892,20611.893308670074,20398.261967604063,20002.22236364367,4771.132650194715,4301.167234059187,4365.015663521604,11425.260269578022,11318.338197592106,11599.394984674282,162.38159675236807,590
59,29442.76775855723,30051.177436734353,28931.945247734722,20271.544245228455,20143.357398802043,19816.978422533615,4715.085530875004,4274.2928863786565,4343.537753589522,11285.891594152838,11147.448840476167,11495.341690649237,163.29284750337382,600
60,29531.662391968646,30339.194991954075,29042.08568360881,20284.975649704807,20076.358100440713,19782.169780941134,4761.776581426649,4294.633013145522,4356.187266439539,11329.22675726674,11104.469535854574,11547.838492597577,160.16150740242261,610
61,29487.099115079924,30196.892830136796,29030.544685527784,20192.839893825796,20124.282817331903,19785.604524946055,4745.180560303723,4282.501673317265,4322.165070334412,11311.217318433888,11102.83998817521,11430.908105641436,159.51742627345845,620
62,29035.5697354023,29838.818968955096,28789.579453717302,19795.934266347438,19661.502029230487,19233.70839680746,4696.592486613594,4253.204454339783,4281.845235435527,11137.304233176403,10899.894073072976,11352.66162856008,162.45006657789614,630
63,29008.07693943031,29690.278112691904,28743.531232121495,19747.63214077764,19596.122268536063,19296.58309802915,4699.118168882955,4230.443921725639,4296.683994566956,11176.515795139858,10850.36657495428,11331.599705584178,165.78249336870027,640
64,29136.432965127115,29928.90144248322,28863.87852570151,19727.881189704178,19503.50935750316,19255.911492734478,4717.305151915456,4226.884647096894,4297.578159401145,11121.665750642022,10902.6936709523,11211.925797025766,169.0885072655218,650
65,28908.184105324537,29851.250162835295,28893.198888279818,19686.20992534036,19576.065568160433,19251.70778462557,4701.090423687678,4223.634987909477,4310.1049813584505,11085.380598276693,10887.908192524072,11311.83888575193,171.27799736495388,660
66,29004.697875006794,29793.171271296822,28758.993080410404,19545.63206642439,19401.52699772693,19098.131159312634,4719.160104986877,4207.2562191408315,4290.948710986723,11061.175776940927,10775.258436675758,11188.549105780381,171.91601049868765,670
67,28931.58998581095,29691.663342640604,28688.21268701604,19464.2374490861,19260.900161176574,19011.623053904666,4654.225535740017,4198.975972040193,4275.991424578823,10966.696790331407,10675.310529363733,11136.298996095175,171.69069462647445,680
68,29050.082771545745,29773.649772109307,28690.39473976498,19527.574193324534,19440.731032474152,19121.089115675837,4677.588466579292,4192.404392581247,4282.223392658101,10949.185138754345,10751.842143585262,11109.41266747703,170.38007863695938,690
69,28818.95583476109,29605.641810627596,28663.397904396985,19452.901160464186,19241.568627450983,19012.592489826122,4657.51633986928,4163.01247771836,4276.186000365526,10869.56891059673,10661.39931987555,11054.84116127071,172.54901960784312,700
70,28908.02442311568,29598.27751596621,28537.008310770158,19327.040448488464,19167.05897078937,18818.838848039213,4614.02238359443,4144.09375,4259.705967795484,10877.388714028779,10632.364659832721,11030.199284105534,170.57291666666666,710
71,28781.11406665624,29356.56068069861,28572.677442461616,19304.836542767578,19126.171489329383,18799.803596169364,4613.744588744589,4120.346896778322,4231.89224568535,10823.27266520815,10606.918997872544,10937.759156011083,177.92207792207793,720
72,28866.807072476735,29486.274198162686,28606.189759875204,19147.072907202317,19056.127244246294,18727.785579390827,4595.562589463922,4103.736892016327,4243.201195273734,10801.005428077966,10563.021842439082,10909.591794762924,178.75647668393782,730
73,28657.72795494283,29360.894726534123,28365.30969254034,19097.76156696407,19030.413406750686,18698.433970153386,4601.494825347097,4107.388950412206,4237.245437128851,10799.24444689953,10498.968289807079,10874.082984347619,177.00258397932816,740
74,28649.34015703525,29429.96031995178,28411.238582657883,19052.482222249142,18924.936311040212,18689.760767268937,4590.898798582807,4107.5018044641765,4227.178141065746,10761.881260510347,10500.131050148524,10850.190426160614,177.83505154639175,750
75,28560.34719635584,29408.424879820832,28500.54825229352,19002.007790346954,18920.70488491041,18587.924283538036,4597.100018551401,4124.270535916899,4217.814672939296,10775.722837392244,10471.754925096364,10820.116659924575,174.80719794344472,760
76,28558.10807961224,29172.63118972052,28461.943734015345,18636.176721327916,18540.133779264215,18337.18565330866,4556.875860712177,4024.4117146887097,4159.116532913838,10672.896278013153,10330.899458992613,10700.619836035099,181.5856777493606,770
77,28389.300086231677,29286.425627943485,28282.492574494587,18538.417780905464,18450.515969099506,18279.10482374768,4518.366042069001,4044.137967687075,4184.762967687075,10587.750954040153,10274.393565255285,10603.877551020409,181.12244897959184,780
78,28382.44305553484,29291.605187187834,28316.279000306153,18562.354642669317,18503.940724163655,18189.578088594906,4515.535226829586,4001.3717489384285,4173.246748938429,10627.806759572613,10270.61913242974,10674.314749874757,179.61783439490446,790
79,28233.097904924973,29064.415807090027,28273.34493995804,18420.740094511086,18371.826834931162,18106.628714365812,4498.316072673053,3992.012821783814,4156.5183683206105,10517.836708879378,10217.864039124393,10540.438368839497,178.11704834605598,800
80,28216.347704547898,28935.86504841928,28109.204454268576,18530.52848817439,18489.443525025057,18099.410924047545,4491.099022159828,3973.285764587859,4119.354429915394,10473.911910115023,10166.830633946085,10537.979336888002,176.8447837150127,810
81,28097.50920214327,28865.150004945637,27923.883124187247,18318.539777125414,18319.13987345324,18043.187544461813,4438.185566475638,3947.470481486028,4130.144001225684,10417.126330716368,10094.648151509651,10500.036622687594,179.16137229987294,820
82,28013.950582187317,28821.218665964894,27886.536433723322,18223.232679584842,18291.211789220426,18006.388984906094,4438.345959229482,3924.1920152091257,4114.527966343506,10384.840163357274,10070.619172770486,10445.807576327188,179.97465145754117,830
83,27980.891682157508,28773.72627522991,27839.866041131863,18173.150090415915,18142.411485165474,17957.177301300268,4405.284970763991,3906.148046945729,4086.046126317185,10373.148770719445,10038.100665906773,10345.81140662779,182.27848101265823,840
84,28073.129431685895,28914.381343122437,27961.205073995774,18069.890246427833,18093.462717058224,17749.177293294943,4405.000576103237,3899.893880438627,4092.3332542131493,10291.684122329283,10046.584185045724,10344.366356835184,181.8181818181818,850
85,28148.968189495463,28821.962052673156,28179.553679307934,18075.08873368445,18173.60585557601,17791.15942935447,4389.545005260976,3891.385455769111,4080.832777775953,10301.068357508904,9963.446366617558,10368.344048021856,185.13853904282115,860
86,28142.439727463316,28916.47472024831,27936.564711369585,18049.271708084932,18166.046177873453,17826.092129865716,4379.497808271393,3870.7933640882943,4070.391116352201,10305.697882407247,9938.460969293377,10305.13444761771,187.42138364779873,870
87,27987.681462869907,28890.72129515502,28061.75553694398,17975.65227266275,17940.186423187366,17719.58216278242,4365.142230699525,3877.3778452988454,4041.934935092127,10269.969549926032,9943.482116464676,10307.254986207368,185.92964824120602,880
88,27803.46731534036,28471.53237191828,27697.953532854575,17631.28542047691,17563.67862540246,17365.56952815603,4310.235642946317,3803.813008675217,3980.082811543485,10105.270953680782,9707.318976279652,10113.07294453362,188.5143570536829,890
89,27605.873759537084,28490.91390543478,27724.76597738186,17386.774462290447,17478.904054212773,17237.912393409413,4282.380814505559,3796.343540126665,3976.6273748618146,9966.293398409278,9646.877615649459,10048.333434705919,187.03241895261846,900
