,Set point 1,Set point 2,Constant Green,Constant Red,Time (min)
252,0.38278659244651914,0.4887464855397625,0.5350456026244313,0.0753168936866326,252.26277372262777
253,0.383749933254041,0.4911603437968323,0.5378686800058089,0.07545513840294149,253.26381647549533
254,0.3846903719555421,0.49357186957494076,0.5406909151196594,0.07559810558083477,254.2648592283629
255,0.3856093965428539,0.4959842394650545,0.5435121615615142,0.07574579002767014,255.26590198123048
256,0.3865071162060607,0.4983977434573361,0.5463322782224201,0.0758980058854862,256.26694473409805
257,0.3873827938006988,0.5008110170444211,0.5491511309779361,0.07605445432031459,257.26798748696564
258,0.388235349675813,0.5032218206182109,0.5519685819668838,0.07621478297544969,258.26903023983317
259,0.3890634543067804,0.5056275424140121,0.554784496383579,0.07637861989292942,259.27007299270076
260,0.38986580830795775,0.5080254222935212,0.5575987330845648,0.07654561722117759,260.27111574556835
261,0.39064137270132465,0.5104128446082971,0.5604111314545575,0.07671567502291213,261.2721584984359
262,0.39138991237401843,0.5127880284273983,0.5632215137058388,0.07688922064717858,262.2732012513035
263,0.3921121502649158,0.5151537639842972,0.5660296997219681,0.07706683869327695,263.27424400417107
264,0.39280857830355664,0.5175145358445208,0.56883553641066,0.077248795544599,264.2752867570386
265,0.3934791406481725,0.5198720452728184,0.5716388752452672,0.07743508953211312,265.2763295099062
266,0.39412357181056507,0.5222259196189102,0.5744395763716188,0.07762552855736575,266.2773722627737
267,0.39474143191251493,0.524574626740729,0.5772375071427956,0.07781982104727908,267.2784150156413
268,0.3953322040579054,0.5269159889516333,0.5800325261996456,0.07801762073221852,268.2794577685089
269,0.3958955083058502,0.5292475823778475,0.5828245051510796,0.07821855565108436,269.28050052137644
270,0.3964309327201895,0.531566880283369,0.585613300471961,0.07842228477457244,270.28154327424403
271,0.39693842386620487,0.533871504186426,0.588398756706029,0.07862871014897388,271.2825860271116
272,0.39741867043863927,0.5361599795548874,0.591180703024355,0.07883825454122725,272.28362877997915
273,0.39787334979661904,0.5384360639032063,0.5939589676473008,0.0790514804246879,273.28467153284674
274,0.3983037763532206,0.5407054231849514,0.5967334025524336,0.0792686476069233,274.28571428571433
275,0.3987106948713041,0.5429705178168113,0.5995038583440779,0.07948975477460901,275.28675703858187
276,0.3990945294489932,0.5452314133723793,0.6022702042815659,0.07971460631934615,276.28779979144946
277,0.39945543357493285,0.5474868099934712,0.6050323072136277,0.07994292146242347,277.28884254431705
278,0.39979347488836503,0.549734649534893,0.6077900314680568,0.08017435606102938,278.2898852971846
279,0.40010871408844795,0.5519725416055914,0.6105432534938797,0.08040854801474881,279.2909280500522
280,0.40040116285226807,0.5541979607489206,0.6132918319542683,0.08064516241451268,280.29197080291976
281,0.4006711141855586,0.5564085130778117,0.6160356204672388,0.08088410395394265,281.2930135557873
282,0.4009193122555476,0.558602737804562,0.61877445441887,0.08112578729482463,282.2940563086549
283,0.4011466479672692,0.5607833797895353,0.621508177811914,0.08137074978334496,283.2950990615225
284,0.401353779950436,0.5629536815396503,0.6242366456629102,0.08161924415133606,284.29614181439
